No.,ID Kabupaten,Tanggal Kejadian,Kejadian,Lokasi,Kabupaten,Provinsi,Kronologi,Penyebab,Meninggal,Hilang,Terluka,Rumah Rusak,Fasum Rusak
2164,6309,2008-01-05,PUTING BELIUNG,,TABALONG,KALIMANTAN SELATAN,-,,0,0,0,1,1
2165,7371,2008-01-05,PUTING BELIUNG,,KOTA MAKASSAR,SULAWESI SELATAN,-,,0,0,2,0,0
2166,5314,2008-01-04,PUTING BELIUNG,,ROTE NDAO,NUSA TENGGARA TIMUR,-,,0,0,0,4,0
2167,5303,2008-01-04,PUTING BELIUNG,,KUPANG,NUSA TENGGARA TIMUR,-,,0,0,0,0,1
2168,3402,2008-01-04,PUTING BELIUNG,,BANTUL,DI YOGYAKARTA,-,,5,0,7,0,0
2169,3374,2008-01-04,BANJIR,,KOTA SEMARANG,JAWA TENGAH,-,,0,0,582,0,0
2170,5311,2008-01-04,PUTING BELIUNG,,ENDE,NUSA TENGGARA TIMUR,-,,0,0,0,10,0
2171,5312,2008-01-04,PUTING BELIUNG,,NGADA,NUSA TENGGARA TIMUR,-,,0,0,0,79,4
2172,5312,2008-01-04,BANJIR,,NGADA,NUSA TENGGARA TIMUR,-,,0,0,0,27,1
2173,5319,2008-01-03,PUTING BELIUNG,,MANGGARAI TIMUR,NUSA TENGGARA TIMUR,-,,0,0,0,1,0
2174,3602,2008-01-03,TANAH LONGSOR,,LEBAK,BANTEN,-,,0,0,0,3,0
2175,7601,2008-01-03,GELOMBANG PASANG / ABRASI,,MAJENE,SULAWESI BARAT,-,,0,0,5,0,0
2176,5313,2008-01-03,PUTING BELIUNG,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,84,0
2177,3212,2008-01-03,BANJIR,,INDRAMAYU,JAWA BARAT,-,,0,1,0,0,0
2178,3508,2008-01-03,PUTING BELIUNG,,LUMAJANG,JAWA TIMUR,-,,0,0,0,26,0
2179,3318,2008-01-02,BANJIR,,PATI,JAWA TENGAH,-,,0,0,0,1481,0
2180,3671,2008-01-02,BANJIR,,KOTA TANGERANG,BANTEN,-,,0,0,0,0,0
2181,3201,2008-01-02,TANAH LONGSOR,,BOGOR,JAWA BARAT,-,,1,0,1,0,0
2182,3172,2008-01-02,BANJIR,,KOTA JAKARTA TIMUR,DKI JAKARTA,-,,0,0,0,0,0
2183,5306,2008-01-02,BANJIR,,BELU,NUSA TENGGARA TIMUR,-,,0,0,0,148,0
2184,3602,2008-01-02,BANJIR,,LEBAK,BANTEN,-,,0,0,0,0,0
2185,3603,2008-01-02,BANJIR,,TANGERANG,BANTEN,-,,0,0,0,0,0
2186,5302,2008-01-02,PUTING BELIUNG,,SUMBA TIMUR,NUSA TENGGARA TIMUR,-,,0,0,0,1,2
2187,5305,2008-01-02,BANJIR,,TIMOR TENGAH UTARA,NUSA TENGGARA TIMUR,-,,0,0,0,272,0
2188,5305,2008-01-02,PUTING BELIUNG,,TIMOR TENGAH UTARA,NUSA TENGGARA TIMUR,-,,0,0,0,144,0
2189,5308,2008-01-01,GELOMBANG PASANG / ABRASI,,LEMBATA,NUSA TENGGARA TIMUR,-,,0,0,0,0,0
2190,3171,2008-01-01,BANJIR,,KOTA JAKARTA SELATAN,DKI JAKARTA,-,,0,0,0,0,0
2191,3215,2008-01-01,BANJIR,,KARAWANG,JAWA BARAT,-,,0,0,0,0,0
2192,3522,2008-01-01,BANJIR,,BOJONEGORO,JAWA TIMUR,-,,0,0,0,0,0
2193,7309,2008-01-01,BANJIR,,PANGKAJENE KEPULAUAN,SULAWESI SELATAN,-,,0,0,0,0,0
2194,3321,2008-01-01,BANJIR,,DEMAK,JAWA TENGAH,-,,0,0,0,0,0
2195,7571,2008-01-01,BANJIR,,KOTA GORONTALO,GORONTALO,-,,0,0,0,0,0
2196,5308,2008-01-01,PUTING BELIUNG,,LEMBATA,NUSA TENGGARA TIMUR,-,,0,0,0,34,2
2197,3320,2008-01-01,BANJIR,,JEPARA,JAWA TENGAH,-,,0,0,0,0,0
2198,1807,2008-01-01,BANJIR,,WAY KANAN,LAMPUNG,-,,0,0,0,0,0
2199,3216,2008-01-01,BANJIR,,BEKASI,JAWA BARAT,-,,0,0,0,0,0
2200,3204,2008-01-01,BANJIR,,BANDUNG,JAWA BARAT,-,,0,0,0,0,0
2201,3601,2008-01-01,BANJIR,,PANDEGLANG,BANTEN,-,,0,0,0,0,3
2202,3525,2008-01-01,BANJIR,,GRESIK,JAWA TIMUR,-,,0,0,0,0,0
2203,3303,2008-01-01,BANJIR,,PURBALINGGA,JAWA TENGAH,-,,0,0,0,0,0
2204,7314,2008-01-01,PUTING BELIUNG,,SIDENRENG RAPPANG,SULAWESI SELATAN,-,,0,0,1,0,0
2205,3523,2008-01-01,BANJIR,,TUBAN,JAWA TIMUR,-,,0,0,0,0,0
2206,5304,2008-01-01,GELOMBANG PASANG / ABRASI,,TIMOR TENGAH SELATAN,NUSA TENGGARA TIMUR,-,,2,0,0,0,0
2207,5308,2008-01-01,TANAH LONGSOR,,LEMBATA,NUSA TENGGARA TIMUR,-,,0,0,0,0,0
2208,3315,2008-01-01,BANJIR,,GROBOGAN,JAWA TENGAH,-,,0,0,0,0,0
2209,6105,2008-01-01,BANJIR,,SANGGAU,KALIMANTAN BARAT,-,,0,0,0,0,0
2210,3524,2008-01-01,BANJIR,,LAMONGAN,JAWA TIMUR,-,,0,0,0,0,0
2211,3326,2008-01-01,BANJIR,,PEKALONGAN,JAWA TENGAH,-,,0,0,0,0,0
2212,3673,2008-01-01,BANJIR,,KOTA SERANG,BANTEN,-,,0,0,0,0,0
2213,3173,2008-01-01,BANJIR,,KOTA JAKARTA PUSAT,DKI JAKARTA,-,,0,0,0,0,0
2214,5310,2008-01-01,PUTING BELIUNG,,SIKKA,NUSA TENGGARA TIMUR,-,,0,0,0,11,0
2215,3509,2008-01-01,BANJIR,,JEMBER,JAWA TIMUR,-,,0,0,0,0,0
2216,3175,2008-01-01,BANJIR,,KOTA JAKARTA UTARA,DKI JAKARTA,-,,0,0,0,0,0
2217,3512,2008-01-01,BANJIR,,SITUBONDO,JAWA TIMUR,-,,0,0,0,0,0
2218,3515,2008-01-01,BANJIR,,SIDOARJO,JAWA TIMUR,-,,0,0,0,0,0
2219,3319,2008-01-01,BANJIR,,KUDUS,JAWA TENGAH,-,,0,0,0,0,0
2220,3313,2008-01-01,BANJIR,,KARANGANYAR,JAWA TENGAH,-,,0,0,0,0,0
2221,1506,2008-01-01,BANJIR,,TANJUNG JABUNG TIMUR,JAMBI,-,,0,0,0,0,0
2222,5304,2008-01-01,PUTING BELIUNG,,TIMOR TENGAH SELATAN,NUSA TENGGARA TIMUR,-,,0,0,0,68,9
2223,5308,2008-01-01,BANJIR,,LEMBATA,NUSA TENGGARA TIMUR,-,,0,0,0,0,3
2224,5313,2008-01-01,PUTING BELIUNG,,MANGGARAI,NUSA TENGGARA TIMUR,-,,0,0,0,134,0
2225,3211,2008-01-01,BANJIR,,SUMEDANG,JAWA BARAT,-,,0,0,0,0,0
2226,3216,2008-01-01,PUTING BELIUNG,,BEKASI,JAWA BARAT,-,,0,0,3,0,0
2227,3402,2008-01-01,BANJIR,,BANTUL,DI YOGYAKARTA,-,,0,0,0,0,0
2228,3507,2008-01-01,BANJIR,,MALANG,JAWA TIMUR,-,,0,0,0,0,0
2229,3401,2008-01-01,BANJIR,,KULON PROGO,DI YOGYAKARTA,-,,0,0,0,0,0
2230,3174,2008-01-01,BANJIR,,KOTA JAKARTA BARAT,DKI JAKARTA,-,,0,0,0,0,0
2231,3519,2008-01-01,BANJIR,,MADIUN,JAWA TIMUR,-,,0,0,0,0,0
2232,3375,2008-01-01,BANJIR,,KOTA PEKALONGAN,JAWA TENGAH,-,,0,0,0,0,0
2233,3213,2008-01-01,BANJIR,,SUBANG,JAWA BARAT,-,,0,0,0,0,0
2234,7305,2008-01-01,BANJIR,,TAKALAR,SULAWESI SELATAN,-,,0,0,0,0,0
2235,1507,2008-01-01,BANJIR,,TANJUNG JABUNG BARAT,JAMBI,-,,0,0,0,0,0
2236,3310,2008-01-01,BANJIR,,KLATEN,JAWA TENGAH,-,,0,0,0,0,0
2237,7502,2008-01-01,BANJIR,,GORONTALO,GORONTALO,-,,0,0,0,0,0
2238,3203,2008-01-01,BANJIR,,CIANJUR,JAWA BARAT,-,,0,0,0,0,0
2239,3306,2008-01-01,BANJIR,,PURWOREJO,JAWA TENGAH,-,,0,0,0,0,0
2240,3604,2008-01-01,BANJIR,,SERANG,BANTEN,-,,0,0,0,0,0
2241,3520,2008-01-01,BANJIR,,MAGETAN,JAWA TIMUR,-,,0,0,0,0,0
2242,3516,2008-01-01,BANJIR,,MOJOKERTO,JAWA TIMUR,-,,0,0,0,0,0
2243,1803,2008-01-01,PUTING BELIUNG,,LAMPUNG SELATAN,LAMPUNG,-,,0,0,0,1,0
2244,1805,2008-01-01,BANJIR,,LAMPUNG TENGAH,LAMPUNG,-,,0,0,0,0,0
2245,7306,2008-01-01,BANJIR,,GOWA,SULAWESI SELATAN,-,,0,0,0,0,0
2246,1302,2008-01-01,BANJIR,,PESISIR SELATAN,SUMATERA BARAT,-,,0,0,0,0,0
2247,3529,2008-01-01,BANJIR,,SUMENEP,JAWA TIMUR,-,,0,0,0,0,0
2248,6101,2008-01-01,BANJIR,,SAMBAS,KALIMANTAN BARAT,-,,0,0,0,0,0
2249,3312,2008-01-01,BANJIR,,WONOGIRI,JAWA TENGAH,-,,0,0,0,0,0
2250,3316,2008-01-01,BANJIR,,BLORA,JAWA TENGAH,-,,0,0,0,0,0
2251,6302,2008-01-01,BANJIR,,KOTABARU,KALIMANTAN SELATAN,-,,0,0,0,0,0
2252,1111,2008-01-01,BANJIR,,ACEH UTARA,ACEH,-,,0,0,0,0,0
2253,3503,2008-01-01,BANJIR,,TRENGGALEK,JAWA TIMUR,-,,0,0,0,0,0
