No.,ID Kabupaten,Tanggal Kejadian,Kejadian,Lokasi,Kabupaten,Provinsi,Kronologi,Penyebab,Meninggal,Hilang,Terluka,Rumah Rusak,Fasum Rusak
20541,3201,2011-05-16,PUTING BELIUNG,,BOGOR,JAWA BARAT,-,,0.0,0.0,0.0,213,0
20542,3312,2011-05-16,PUTING BELIUNG,,WONOGIRI,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
20543,3201,2011-05-16,TANAH LONGSOR,,BOGOR,JAWA BARAT,"- BPBD Jawa Barat bersama Instansi terkait setempat melakukan pencarian terhadap kedua korban yang tertimbun longsor,dan melakukan pendataan. - Tim TRC BPBD Kab. Bogor, Resque Damkar dan KSR PMI pagi ini masih melakukan pencarian korban yg tertimbun PASER dgn mengerahkan ambulans dan mobil sedot air, korban MD bernama Boing (50 th) dan Madi (40 th). Korban belum ditemukan krn terkubur galian PASER sedalam 20 m termasuk beko dan buldozer. - Pencarian terhadap korban di lakukan secara manual / alat seadanya",,2.0,0.0,0.0,0,0
20544,3329,2011-05-16,PUTING BELIUNG,,BREBES,JAWA TENGAH,-,,0.0,0.0,0.0,35,1
20545,3313,2011-05-15,TANAH LONGSOR,,KARANGANYAR,JAWA TENGAH,-,,0.0,0.0,0.0,4,0
20546,3519,2011-05-15,BANJIR,,MADIUN,JAWA TIMUR,-,,0.0,0.0,0.0,13,0
20547,3312,2011-05-15,TANAH LONGSOR,,WONOGIRI,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
20548,3323,2011-05-15,BANJIR,,TEMANGGUNG,JAWA TENGAH,-,,0.0,0.0,0.0,0,0
20549,3301,2011-05-15,BANJIR,,CILACAP,JAWA TENGAH,Upaya: - BPBD bersama pihak terkait terus memantau dan mendata kerusakan yang terjadi. - BPBD bersama warga setempat bersama-sama membuat tanggul penahan air disungai cintanduy dan sungai cikawung. - cuaca pada saat dikonfirmasi gerimis.  Kronologis: - banjir disebabkan karena intensitas hujan yang tinggi dan jebolnya tanggul sungai citanduy dan sungai cikawung sehingga air meluap. - banjir yang terjadi merupakan banjir musiman yang terjadi setiap tahun,,0.0,0.0,0.0,0,0
20550,3519,2011-05-15,PUTING BELIUNG,,MADIUN,JAWA TIMUR,Puting Beliung disebabkan hujan deras yang disertai angin kencang. Beberapa pohon rusak dan tumbang  Upaya: - BPBD Prov. Jatim dan Danramil Kec. Wungu sedang meninjau lokasi Puting Beliung untuk melihat dampak langsung dan melakukan pendataan. Korban yang rumahnya rusa berat mengungsi ke rumah sanak family yg tdk terkena dampak,,0.0,0.0,0.0,41,0
20551,3272,2011-05-15,TANAH LONGSOR,,KOTA SUKABUMI,JAWA BARAT,-,,2.0,0.0,0.0,3,0
20552,3302,2011-05-15,TANAH LONGSOR,,BANYUMAS,JAWA TENGAH,-,,0.0,0.0,0.0,2,0
20553,3301,2011-05-14,BANJIR,,CILACAP,JAWA TENGAH,4 ruas jalan tergenang air,,0.0,0.0,0.0,0,5
20554,3301,2011-05-14,PUTING BELIUNG,,CILACAP,JAWA TENGAH,-,,0.0,0.0,0.0,4,0
20555,3324,2011-05-14,PUTING BELIUNG,,KENDAL,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
20556,3574,2011-05-13,BANJIR,,KOTA PROBOLINGGO,JAWA TIMUR,Banjir disebabkan sungai yang dangkal akibat erupsi gunung Bromo dan pintu air di sungai ERATEX yang rusa tidak bisa dibuka,,0.0,0.0,0.0,0,0
20557,3278,2011-05-13,BANJIR,,KOTA TASIKMALAYA,JAWA BARAT,-,,0.0,0.0,0.0,10,0
20558,8171,2011-05-13,TANAH LONGSOR,,KOTA AMBON,MALUKU,- Longsor sepanjang 35M dan Lebar 17M sudah dapat di atasi oleh BPBD di bantu beberapa instansi terkait. - Keadaan mulai berangsur-angsur normal.  *Upaya : - BPBD tlah di lokasi melakukan koordinasi dan pendataan. - BPBD tlh membrikan terpal kluarga yang rumahnya rusak berat. - BPBD memberikan karung 150 lebar untuk tanggul sementara bila terjadi longsor.  - Cuaca cerah berawan,,0.0,0.0,0.0,5,0
20559,3522,2011-05-13,BANJIR,,BOJONEGORO,JAWA TIMUR,Upaya : - BPBD telah di lokasi melakukan koordinasi dan pendataan. - warga bergotong - royong guna membersihkan dan perbaikan rumah,,0.0,0.0,0.0,1,0
20560,3309,2011-05-13,PUTING BELIUNG,,BOYOLALI,JAWA TENGAH,-,,0.0,0.0,0.0,63,0
20561,3301,2011-05-13,TANAH LONGSOR,,CILACAP,JAWA TENGAH,-,,0.0,0.0,0.0,0,0
20562,3314,2011-05-12,BANJIR,,SRAGEN,JAWA TENGAH,-,,0.0,0.0,0.0,0,0
20563,3323,2011-05-12,PUTING BELIUNG,,TEMANGGUNG,JAWA TENGAH,-,,0.0,0.0,0.0,2,0
20564,3522,2011-05-12,BANJIR,,BOJONEGORO,JAWA TIMUR,-,,0.0,0.0,0.0,0,0
20565,1373,2011-05-11,KEBAKARAN HUTAN DAN LAHAN,,KOTA SAWAHLUNTO,SUMATERA BARAT,-,,0.0,0.0,0.0,0,0
20566,3522,2011-05-11,TANAH LONGSOR,,BOJONEGORO,JAWA TIMUR,-,,0.0,0.0,0.0,1,0
20567,3522,2011-05-10,TANAH LONGSOR,,BOJONEGORO,JAWA TIMUR,Kronologis : - Tanah longsor disebabkan karena hujan deras pada sore hari. Kedua rmh tersebut berada ditepi sungai.  Upaya: - BPBD Kab. Bojonegoro beserta camat Kedungadem dan Muspika bersama masyarakat mengadakan kerja bakti untuk membersihkan puing” rumah yg rusak berat,,0.0,0.0,0.0,2,0
20568,1116,2011-05-10,BANJIR,,ACEH JAYA,ACEH,-puluhan ha ladang pertanian milik petani siap panen terendam banjir. -Warga mengungsi disatu titik dipusatkan di Masjid dan sekolahan terdekat,,0.0,0.0,0.0,0,0
20569,3313,2011-05-09,TANAH LONGSOR,,KARANGANYAR,JAWA TENGAH,-,,0.0,0.0,0.0,125,0
20570,3312,2011-05-09,TANAH LONGSOR,,WONOGIRI,JAWA TENGAH,-,,0.0,0.0,0.0,13,0
20571,3527,2011-05-08,BANJIR,,SAMPANG,JAWA TIMUR,Kronologis: - hujan deras dan air turun kebawah datang dari arah utara Ds. G Madah secara tiba2 dengan ketinggian 2m   Upaya :  - BPBD Prov. Jatim beserta muspika dan muspida telah ke lokasi untuk melakukan pendataan dan evakuasi. - warga bergotong royong membersihkan lumpur dan puing” disekitar lokasi bencana,,0.0,0.0,0.0,2,3
20572,9410,2011-05-08,TANAH LONGSOR,,PANIAI,PAPUA,-,,1.0,0.0,3.0,6,0
20573,3312,2011-05-08,TANAH LONGSOR,,WONOGIRI,JAWA TENGAH,-,,0.0,0.0,0.0,6,11
20574,3510,2011-05-08,TANAH LONGSOR,,BANYUWANGI,JAWA TIMUR,-,,0.0,0.0,0.0,31,0
20575,3372,2011-05-08,TANAH LONGSOR,,KOTA SURAKARTA,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
20576,3308,2011-05-07,TANAH LONGSOR,,MAGELANG,JAWA TENGAH,-,,3.0,0.0,1.0,1,0
20577,3310,2011-05-07,BANJIR,,KLATEN,JAWA TENGAH,-,,0.0,0.0,0.0,0,0
20578,3303,2011-05-07,TANAH LONGSOR,,PURBALINGGA,JAWA TENGAH,-,,0.0,0.0,0.0,2,0
20579,6403,2011-05-07,BANJIR,,KUTAI KARTANEGARA,KALIMANTAN TIMUR,-,,0.0,0.0,0.0,1491,0
20580,5319,2011-05-07,BANJIR,,MANGGARAI TIMUR,NUSA TENGGARA TIMUR,Upaya: - BPBD Prov. Nusa Tenggara Barat beserta muspika dan muspida telah ke lokasi untuk melakukan pendataan dan evakuasi. - BPBD Prov. Nusa Tenggara Barat berencana mengirimkan bantuan berupa tenda dan genset ke lokasi. -BPBD Prov.Nusa Tenggara Barat bersama instansi PEMDA setempat memberikan bantuan santunan duka cita terhadap korban meningal 2.000.000 per/orang. Kronologis: -Tingginya curah hujan sehingga menggakibatkan sungai didesa Watu Pari meluap. -hujan turun terus menerus selama 3 hari sehingga mengakibatkan BANJIR yang mengakibatkan badan jalan tertutup sepanjang 150 m di Desa Waembaleng dan 200m di Desa Waedangge. Kebutuhan mendesak: -Tenda -Perahu Karet -Kantong Mayat Kerugian materil: -Ternak warga Sebanyak 12 ekor sapi dan 7 ekor kerbau ikut terhanyut ditepi sungai Bagira,,4.0,1.0,0.0,0,0
20581,3312,2011-05-07,BANJIR,,WONOGIRI,JAWA TENGAH,-,,0.0,0.0,0.0,0,3
20582,6105,2011-05-07,KEBAKARAN HUTAN DAN LAHAN,,SANGGAU,KALIMANTAN BARAT,-,,0.0,0.0,0.0,0,0
20583,3314,2011-05-07,BANJIR,,SRAGEN,JAWA TENGAH,-,,1.0,0.0,0.0,1,0
20584,3310,2011-05-06,BANJIR,,KLATEN,JAWA TENGAH,-,,1.0,0.0,0.0,0,13
20585,3205,2011-05-06,BANJIR,,GARUT,JAWA BARAT,"Kec. Pameungpeuk: - Dam jebol 2 - perkebunan pohon kelapa 370 buah rusak. -kambing 35, biri-biri 30. -Kondisi sekolah masih terendam air dan lumpur, belum bisa di fungsikan, masih di bersihkan oleh warga, buku dan dokumen rusak terkena air, dan kaca ada yg pecah. Kec. Cisompet - saluran irigasi 16 titik rusak - Kp. Cikaraye 44 kk (220) jiwa tdk terisolir lagi. Kec. Cibalong - 13 titik irigasi Rusak - 140 perkebunan pohon kelapa rusak. Kec. Mekarmukti - Desa Mekarmukti : - Jln longsor spanjang 50 m (koordinat S 07 29’ 41” : E 107 34’ 8,5”) - Jembatan penghubung 2 desa Terputus oleh aliran sungai Sitanggeuleuk (koordinat S 07 30’ 20,8” : E 107 33’ 30,5”) Kec. Cikelet - 413 perkebunan pohon kelapa, 255 pohon cengkeh, 1500 pohon Vanili rusak. - kondisi sekolah terkena longsoran tanah dan sudah di bersihkan oleh warga. -ada 2 posyandu yg hilang terbawa arus banjir. Kec. Pakenjeng - Kp. Pangendongan RT 12 RW 3, total lahan terdampak 24 Ha (19 Ha persawahan rusak, 5 Ha lahan hancur menjadi sungai",,13.0,0.0,7.0,3237,111
20586,3311,2011-05-06,BANJIR,,SUKOHARJO,JAWA TENGAH,-,,0.0,0.0,0.0,0,3
20587,3522,2011-05-06,PUTING BELIUNG,,BOJONEGORO,JAWA TIMUR,-,,0.0,0.0,0.0,1,0
20588,5204,2011-05-06,BANJIR,,SUMBAWA,NUSA TENGGARA BARAT,"Kronologis: - Hujan terus menerus dengan intesnitas yg tinggi hingga menyebabkan sungai meluap & banjir bandang selama 2 jam dari pkl. 17.30 s.d 19.30 WITA.  Upaya : Kab. Sumbawa & Kab. Bima - BPBD Prov. Nusa Tenggara Barat, BPBD Kab. Sumbawa & BPBD Kab. Bima Telah dilokasi untuk melakukan Penanganan Darurat, pendataan & pemadaman listrik. - BPBD Kab. Sumbawa sudah berkoordinasi dgn Dinsos Kab. Sumbawa, TNI & Polri untuk evakuasi pengungsi & pencarian korban hilang. - Sampai saat ini pencarian korban hilang masih dilakukan. - BPBD Kab. Sumbawa, BPBD Kab. Bima & dibantu instansi2 terkait telah mengevakuasi pengungsi ke SD, rumah2 tetangga yg berada di dataran tinggi & Kantor Kelurahan terdekat. - BPBD Kab. Sumbawa sudah mengerahkan perahu karet untuk pencarian korban hilang. - BPBD Kab. Sumbawa & BPBD Kab. Bima sudah mendirikan D.U & Posko penanganan bencana. - BPBD Kab. Bima berkoordinasi dengan instansi2 terkait untuk pembersihan lumpur sisa-sisa banjir bandang. - Pengungsi di wilayah Kab.Bima sudah kembali kerumah masing2 karena banjir telah surut.  Bantuan: - BPBD Kab. Bima: air mineral & supermie. - Dinsos Kab. Bima: Beras  Kebutuhan Mendesak: - Pangan - Selimut - Matras - Tenda  Di Kab. Bima pagar Polsek rubuh",,1.0,0.0,0.0,690,1
20589,1602,2011-05-06,PUTING BELIUNG,,OGAN KOMERING ILIR,SUMATERA SELATAN,-,,0.0,0.0,0.0,7,0
20590,3372,2011-05-06,BANJIR,,KOTA SURAKARTA,JAWA TENGAH,-,,0.0,0.0,0.0,0,0
20591,3303,2011-05-06,TANAH LONGSOR,,PURBALINGGA,JAWA TENGAH,-,,0.0,0.0,0.0,2,0
20592,3312,2011-05-06,TANAH LONGSOR,,WONOGIRI,JAWA TENGAH,-,,0.0,0.0,0.0,3,5
20593,5206,2011-05-06,BANJIR,,BIMA,NUSA TENGGARA BARAT,"Kronologis: - Hujan terus menerus dengan intesnitas yg tinggi hingga menyebabkan sungai meluap & banjir bandang selama 2 jam dari pkl. 17.30 s.d 19.30 WITA. -BPBD menyatakan tanggap darurat selama 6 hari 14 unit sarana irigasi rusak, 2 fasilitas air bersih rusak, 22 ternak terbawa arus",,0.0,0.0,0.0,43,17
20594,3309,2011-05-06,BANJIR,,BOYOLALI,JAWA TENGAH,-,,0.0,0.0,0.0,0,3
20595,3302,2011-05-06,TANAH LONGSOR,,BANYUMAS,JAWA TENGAH,-,,0.0,0.0,0.0,3,4
20596,3314,2011-05-06,BANJIR,,SRAGEN,JAWA TENGAH,-,,0.0,0.0,0.0,29,0
20597,3311,2011-05-06,TANAH LONGSOR,,SUKOHARJO,JAWA TENGAH,-,,0.0,0.0,0.0,13,0
20598,3205,2011-05-06,TANAH LONGSOR,,GARUT,JAWA BARAT,-,,7.0,0.0,0.0,2,0
20599,3301,2011-05-06,BANJIR,,CILACAP,JAWA TENGAH,3 kambing dan 150 unggas hilang,,0.0,0.0,0.0,0,1
20600,1607,2011-05-05,PUTING BELIUNG,,BANYUASIN,SUMATERA SELATAN,-,,0.0,0.0,0.0,108,0
20601,3574,2011-05-05,BANJIR,,KOTA PROBOLINGGO,JAWA TIMUR,"Banjir disebabkan sungai yang dangkal akibat erupsi gunung bromo, BPBD mendata rumah warga yang terendam banjir, BPBD bersama warga setempat menutup tanggul-tanggul yang bocor, POLRI mengatur arus lalu lintas yang macet karena jalan terendam air",,0.0,0.0,0.0,0,0
20602,3522,2011-05-05,BANJIR,,BOJONEGORO,JAWA TIMUR,banjir bandang diakibatkan hujan deras pada hari rabu pkl 11.30 s/d hari Kamis pkl. 01.30 WIB.,,0.0,0.0,0.0,1,0
20603,3322,2011-05-05,TANAH LONGSOR,,SEMARANG,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
20604,3310,2011-05-05,BANJIR,,KLATEN,JAWA TENGAH,-,,0.0,0.0,0.0,0,0
20605,3302,2011-05-05,BANJIR,,BANYUMAS,JAWA TENGAH,-,,0.0,0.0,0.0,0,0
20606,3372,2011-05-05,BANJIR,,KOTA SURAKARTA,JAWA TENGAH,-,,0.0,0.0,0.0,0,0
20607,3573,2011-05-04,TANAH LONGSOR,,KOTA MALANG,JAWA TIMUR,-,,0.0,0.0,0.0,3,1
20608,7502,2011-05-04,BANJIR,,GORONTALO,GORONTALO,"Curah hujan yang tinggi menyebabkan meluapnya sungai Ilopopala dengan ketinggian ± 0,50 meter",,0.0,0.0,0.0,64,0
20609,3304,2011-05-04,TANAH LONGSOR,,BANJARNEGARA,JAWA TENGAH,-,,0.0,0.0,0.0,58,1
20610,3329,2011-05-04,PUTING BELIUNG,,BREBES,JAWA TENGAH,-,,0.0,0.0,0.0,0,1
20611,3304,2011-05-04,BANJIR,,BANJARNEGARA,JAWA TENGAH,-,,1.0,0.0,0.0,0,0
20612,3527,2011-05-04,BANJIR,,SAMPANG,JAWA TIMUR,-,,0.0,0.0,0.0,0,0
20613,3324,2011-05-04,BANJIR,,KENDAL,JAWA TENGAH,-,,0.0,0.0,0.0,0,1
20614,3303,2011-05-04,BANJIR,,PURBALINGGA,JAWA TENGAH,-,,0.0,0.0,0.0,14,1
20615,3322,2011-05-04,TANAH LONGSOR,,SEMARANG,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
20616,3522,2011-05-03,TANAH LONGSOR,,BOJONEGORO,JAWA TIMUR,-,,0.0,0.0,0.0,1,0
20617,3329,2011-05-03,BANJIR,,BREBES,JAWA TENGAH,-,,0.0,0.0,0.0,0,1
20618,3301,2011-05-03,PUTING BELIUNG,,CILACAP,JAWA TENGAH,-,,0.0,0.0,0.0,0,1
20619,3522,2011-05-03,BANJIR,,BOJONEGORO,JAWA TIMUR,-,,0.0,0.0,0.0,0,20
20620,6303,2011-05-03,BANJIR,,BANJAR,KALIMANTAN SELATAN,Ketinggian air mencapai ±2 meter. 14 bangunan rusak,,0.0,0.0,0.0,0,27
20621,6307,2011-05-03,BANJIR,,HULU SUNGAI TENGAH,KALIMANTAN SELATAN,-,,0.0,0.0,0.0,0,3
20622,3316,2011-05-03,TANAH LONGSOR,,BLORA,JAWA TENGAH,ketiga jenazah tersebut adalah penambang PASER,,3.0,0.0,0.0,0,0
20623,3523,2011-05-03,BANJIR,,TUBAN,JAWA TIMUR,-,,0.0,0.0,0.0,37,0
20624,3526,2011-05-02,TANAH LONGSOR,,BANGKALAN,JAWA TIMUR,-,,0.0,0.0,0.0,1,1
20625,3204,2011-05-02,BANJIR,,BANDUNG,JAWA BARAT,-,,0.0,0.0,0.0,0,0
20626,3316,2011-05-02,TANAH LONGSOR,,BLORA,JAWA TENGAH,-,,3.0,0.0,0.0,0,0
20627,3302,2011-05-02,TANAH LONGSOR,,BANYUMAS,JAWA TENGAH,-,,3.0,0.0,0.0,1,0
20628,3502,2011-05-02,TANAH LONGSOR,,PONOROGO,JAWA TIMUR,-,,0.0,0.0,3.0,2,0
20629,3211,2011-05-02,BANJIR,,SUMEDANG,JAWA BARAT,-,,0.0,0.0,0.0,25,0
20630,5108,2011-05-02,TANAH LONGSOR,,BULELENG,BALI,-,,0.0,0.0,0.0,0,2
20631,1505,2011-05-01,BANJIR,,MUARO JAMBI,JAMBI,-,,0.0,0.0,0.0,0,0
20632,3401,2011-05-01,BANJIR,,KULON PROGO,DI YOGYAKARTA,-,,0.0,0.0,0.0,0,0
20633,3502,2011-05-01,TANAH LONGSOR,,PONOROGO,JAWA TIMUR,-,,0.0,0.0,0.0,1,0
20634,3312,2011-05-01,BANJIR,,WONOGIRI,JAWA TENGAH,-,,0.0,0.0,0.0,10,0
20635,1501,2011-05-01,BANJIR,,KERINCI,JAMBI,-,,0.0,0.0,0.0,0,0
20636,6303,2011-05-01,PUTING BELIUNG,,BANJAR,KALIMANTAN SELATAN,-,,0.0,0.0,0.0,55,0
20637,8171,2011-05-01,TANAH LONGSOR,,KOTA AMBON,MALUKU,-,,1.0,0.0,0.0,1,0
20638,6310,2011-05-01,BANJIR,,TANAH BUMBU,KALIMANTAN SELATAN,-,,0.0,0.0,0.0,0,0
20639,3324,2011-05-01,TANAH LONGSOR,,KENDAL,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
20640,3311,2011-05-01,TANAH LONGSOR,,SUKOHARJO,JAWA TENGAH,-,,0.0,0.0,0.0,0,3
20641,5207,2011-05-01,BANJIR,,SUMBAWA BARAT,NUSA TENGGARA BARAT,-,,0.0,0.0,0.0,0,0
20642,3523,2011-05-01,BANJIR,,TUBAN,JAWA TIMUR,-,,0.0,0.0,0.0,0,0
20643,3305,2011-05-01,TANAH LONGSOR,,KEBUMEN,JAWA TENGAH,-,,0.0,0.0,0.0,2,0
20644,1308,2011-05-01,BANJIR,,LIMA PULUH KOTA,SUMATERA BARAT,-,,0.0,0.0,0.0,0,0
20645,3529,2011-05-01,BANJIR,,SUMENEP,JAWA TIMUR,-,,0.0,0.0,0.0,0,0
20646,3279,2011-05-01,TANAH LONGSOR,,KOTA BANJAR,JAWA BARAT,-,,0.0,0.0,0.0,23,0
20647,3204,2011-05-01,BANJIR,,BANDUNG,JAWA BARAT,-,,0.0,0.0,0.0,0,0
20648,7401,2011-05-01,BANJIR,,BUTON,SULAWESI TENGGARA,-,,0.0,0.0,0.0,0,0
20649,3515,2011-05-01,BANJIR,,SIDOARJO,JAWA TIMUR,-,,0.0,0.0,0.0,0,0
20650,5306,2011-05-01,BANJIR,,BELU,NUSA TENGGARA TIMUR,-,,0.0,0.0,0.0,0,0
20651,1503,2011-05-01,KEKERINGAN,,SAROLANGUN,JAMBI,-,,0.0,0.0,0.0,0,0
20652,3574,2011-05-01,BANJIR,,KOTA PROBOLINGGO,JAWA TIMUR,-,,0.0,0.0,0.0,0,0
20653,6403,2011-05-01,BANJIR,,KUTAI KARTANEGARA,KALIMANTAN TIMUR,-,,0.0,0.0,0.0,0,0
20654,1610,2011-05-01,BANJIR,,OGAN ILIR,SUMATERA SELATAN,-,,0.0,0.0,0.0,0,0
20655,3204,2011-05-01,TANAH LONGSOR,,BANDUNG,JAWA BARAT,-,,1.0,0.0,0.0,1,0
20656,6301,2011-05-01,BANJIR,,TANAH LAUT,KALIMANTAN SELATAN,-,,0.0,0.0,0.0,0,0
20657,3601,2011-05-01,BANJIR,,PANDEGLANG,BANTEN,-,,0.0,0.0,0.0,0,0
20658,7322,2011-05-01,BANJIR,,LUWU UTARA,SULAWESI SELATAN,-,,0.0,0.0,0.0,0,0
20659,3506,2011-05-01,BANJIR,,KEDIRI,JAWA TIMUR,-,,0.0,0.0,0.0,0,1
20660,3522,2011-05-01,KEKERINGAN,,BOJONEGORO,JAWA TIMUR,-,,0.0,0.0,0.0,0,0
20661,3308,2011-05-01,BANJIR,,MAGELANG,JAWA TENGAH,banjir lahar dingin,,0.0,0.0,0.0,3,0
20662,3404,2011-05-01,BANJIR,,SLEMAN,DI YOGYAKARTA,-,,0.0,0.0,0.0,0,0
20663,3604,2011-05-01,KEKERINGAN,,SERANG,BANTEN,-,,0.0,0.0,0.0,0,0
20664,7315,2011-05-01,BANJIR,,PINRANG,SULAWESI SELATAN,-,,0.0,0.0,0.0,0,0
20665,3310,2011-04-30,BANJIR,,KLATEN,JAWA TENGAH,-,,0.0,0.0,0.0,0,0
20666,3204,2011-04-30,BANJIR,,BANDUNG,JAWA BARAT,- Ds. Majalaya 802 unit rmh terendam dg ketinggian air ± 60 cm. - Ds. Suka Maju 102 unit rmh  terendam dg ketinggian air ± 90 cm. - Majasetra 200 unit rmh terendam dg ketinggian air ± 40 cm. - Ds. Majakerta 1620 unit rmh terendam dg ketinggian air ± 100 cm. - Sawah terendam air dg ketinggian ± 50 cm – 75 cm.,,0.0,0.0,0.0,0,0
20667,3305,2011-04-30,TANAH LONGSOR,,KEBUMEN,JAWA TENGAH,-,,0.0,0.0,0.0,1,0
20668,3522,2011-04-30,TANAH LONGSOR,,BOJONEGORO,JAWA TIMUR,-,,0.0,0.0,0.0,0,1
20669,6403,2011-04-30,BANJIR,,KUTAI KARTANEGARA,KALIMANTAN TIMUR,"Upaya: - BPBD Prov. Kaltim berkoordinasi dengan instansi terkait utk melakukan penangan darurat. - BPBD Prov. Kaltim terus memantau perkembangan banjir di Kutai kartanegara. - Dinsos Prov. Kaltim telah memberikan bantuan berupa 2,5 ton beras. - Roda perekonomian warga masih berjalan dengan normal. - Warga menggunakan perahu kecil utk alat transportasinya.  Kebutuhan Mendesak : - Air bersih - Obat - Obatan Ketinggian air 10-30 cm",,0.0,0.0,0.0,0,3
20670,3501,2011-04-30,GELOMBANG PASANG / ABRASI,,PACITAN,JAWA TIMUR,Kecelakaan akibat terseret Ombak besar,,3.0,1.0,0.0,0,0
20671,1803,2011-04-30,BANJIR,,LAMPUNG SELATAN,LAMPUNG,-,,0.0,0.0,0.0,10,1
20672,3205,2011-04-30,TANAH LONGSOR,,GARUT,JAWA BARAT,-,,1.0,0.0,0.0,0,0
20673,3307,2011-04-30,TANAH LONGSOR,,WONOSOBO,JAWA TENGAH,-,,0.0,0.0,0.0,5,0
20674,3201,2011-04-29,BANJIR,,BOGOR,JAWA BARAT,-,,0.0,0.0,0.0,3,1
20675,6303,2011-04-29,PUTING BELIUNG,,BANJAR,KALIMANTAN SELATAN,-,,0.0,0.0,0.0,55,0
20676,3203,2011-04-29,TANAH LONGSOR,,CIANJUR,JAWA BARAT,-,,2.0,0.0,0.0,0,0
20677,6310,2011-04-29,BANJIR,,TANAH BUMBU,KALIMANTAN SELATAN,-,,1.0,0.0,0.0,0,3
20678,1307,2011-04-29,TANAH LONGSOR,,AGAM,SUMATERA BARAT,-,,0.0,0.0,0.0,9,0
20679,3204,2011-04-29,BANJIR,,BANDUNG,JAWA BARAT,-,,0.0,0.0,0.0,0,0
20680,3205,2011-04-29,TANAH LONGSOR,,GARUT,JAWA BARAT,-,,1.0,0.0,0.0,0,0
20681,5202,2011-04-29,TANAH LONGSOR,,LOMBOK TENGAH,NUSA TENGGARA BARAT,-,,1.0,0.0,0.0,0,0
20682,7318,2011-04-28,TANAH LONGSOR,,TANA TORAJA,SULAWESI SELATAN,Longsor mengenai bangunan PLTA (bangunan lain),,4.0,0.0,5.0,2,1
20683,1112,2011-04-28,BANJIR,,ACEH BARAT DAYA,ACEH,-,,0.0,0.0,0.0,0,2
20684,3203,2011-04-28,TANAH LONGSOR,,CIANJUR,JAWA BARAT,-,,2.0,0.0,0.0,0,0
20685,1503,2011-04-27,BANJIR,,SAROLANGUN,JAMBI,Jln yg menghubungkan Kec Limun ke Arah Kec.Cermin Nan Gedang terputus akibat terendam,,0.0,0.0,0.0,0,0
20686,1106,2011-04-27,BANJIR,,ACEH TENGAH,ACEH,Upaya: -BPBD Kab. Aceh Tengah telah memberikan bantuan sandang dan pangan,,0.0,0.0,0.0,22,1
20687,6105,2011-04-27,KEBAKARAN HUTAN DAN LAHAN,,SANGGAU,KALIMANTAN BARAT,-,,0.0,0.0,0.0,0,0
20688,7604,2011-04-27,BANJIR,,MAMUJU,SULAWESI BARAT,-,,0.0,0.0,0.0,0,0
20689,1603,2011-04-27,BANJIR,,MUARA ENIM,SUMATERA SELATAN,"Ketinggian air 1-1,5 m, aktivitas warga terganggu, perekonomian warga lumpuh",,0.0,0.0,0.0,0,1
20690,3204,2011-04-27,TANAH LONGSOR,,BANDUNG,JAWA BARAT,-,,0.0,0.0,0.0,0,0
20691,3204,2011-04-27,PUTING BELIUNG,,BANDUNG,JAWA BARAT,-,,0.0,0.0,0.0,18,2
20692,3305,2011-04-26,TANAH LONGSOR,,KEBUMEN,JAWA TENGAH,-,,0.0,0.0,0.0,0,2
20693,3502,2011-04-26,TANAH LONGSOR,,PONOROGO,JAWA TIMUR,-,,0.0,0.0,0.0,1,0
20694,1217,2011-04-26,BANJIR,,SAMOSIR,SUMATERA UTARA,"Ternak kerbau 7 ekor, ternak babi 17 ekor, ternak unggas 206 ekor, tanaman kemiri 206 ekor",,0.0,0.0,0.0,0,0
20695,3307,2011-04-26,TANAH LONGSOR,,WONOSOBO,JAWA TENGAH,-,,0.0,0.0,0.0,2,0
20696,7171,2011-04-26,TANAH LONGSOR,,KOTA MANADO,SULAWESI UTARA,-,,1.0,0.0,0.0,1,0
20697,3307,2011-04-25,TANAH LONGSOR,,WONOSOBO,JAWA TENGAH,-,,0.0,0.0,1.0,4,1
20698,5108,2011-04-25,PUTING BELIUNG,,BULELENG,BALI,-,,0.0,0.0,0.0,26,0
20699,3322,2011-04-25,TANAH LONGSOR,,SEMARANG,JAWA TENGAH,-,,0.0,0.0,0.0,1,1
20700,3529,2011-04-25,PUTING BELIUNG,,SUMENEP,JAWA TIMUR,-,,0.0,0.0,0.0,7,0
20701,3305,2011-04-25,TANAH LONGSOR,,KEBUMEN,JAWA TENGAH,-,,0.0,0.0,0.0,0,1
20702,7471,2011-04-25,GEMPA BUMI,,KOTA KENDARI,SULAWESI TENGGARA,Gempa susulan masih sering dirasakan meskipun dengan skala kecil - Warga masih bertahan di daerah yang lebih tinggi masih belum kembali dikarenakan adanya isu tsunami. - cuaca pada saat di konfirmasi hujan lebat,,0.0,0.0,19.0,733,3
20703,3528,2011-04-25,PUTING BELIUNG,,PAMEKASAN,JAWA TIMUR,-,,1.0,0.0,14.0,0,1
